track.name,album_name,album_type,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist
Viva La Vida,Viva La Vida or Death and All His Friends,album,89.0,0.486,0.617,5,-7.115,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,Coldplay
Viva Saprissa!!,S,single,33.0,0.868,0.455,5,-11.102,0.113,0.361,8.32e-06,0.289,0.946,118.662,La Ultra Morada - La S
Vive le gang,Melvin de Paris,album,33.0,0.682,0.584,6,-8.352,0.0849,0.0222,0.000357,0.306,0.459,137.947,
Viviendo El Proceso <3,Viviendo El Proceso <3,single,73.0,0.527,0.62,8,-6.574,0.0637,0.203,0.0,0.0988,0.59,93.983,Gino Mella
Vodka (feat. ANNA),Facendo Faccende,album,31.0,0.802,0.475,1,-9.059,0.252,0.164,0.0,0.0686,0.484,139.984,MamboLosco
Vvs,Omerta,album,55.0,0.594,0.578,4,-8.061,0.165,0.183,0.0,0.119,0.408,181.44,7ari
Várnék,Várnék,single,61.0,0.682,0.691,6,-4.227,0.0627,0.405,0.0,0.125,0.69,75.96,Dzsúdló
Välikuolema,Välikuolema,single,66.0,0.484,0.668,1,-6.194,0.306,0.00752,0.000646,0.104,0.293,177.581,Käärijä
Välkommen in,Satan i gatan (Bonus Version),album,68.0,0.625,0.676,0,-7.059,0.036,0.115,0.00277,0.248,0.629,120.019,Veronica Maggio
Vågen (Artigeardit X Lamin),Vågen (Artigeardit X Lamin),single,62.0,0.891,0.663,1,-5.816,0.117,0.00311,5.47e-05,0.113,0.523,118.961,Artigeardit
Vì Anh Đâu Có Biết,Vì Anh Đâu Có Biết,single,69.0,0.775,0.358,9,-6.473,0.0527,0.861,0.0,0.415,0.524,139.982,Madihu
Vũ Trụ Có Anh,Vũ Trụ Có Anh,single,54.0,0.806,0.864,9,-3.971,0.097,0.355,1.6e-06,0.427,0.734,117.055,Phuong My Chi
W / X / Y,Memories,album,75.0,0.628,0.775,2,-4.479,0.0535,0.159,0.0,0.33,0.674,106.382,Tani Yuuki
W.W.Y.D,Youth,album,41.0,0.803,0.748,0,-6.524,0.167,0.328,0.0,0.135,0.457,149.925,Pop Stunna
WAIT FOR U (feat. Drake & Tems),I NEVER LIKED YOU,album,87.0,0.463,0.642,1,-4.474,0.34,0.314,0.0,0.0686,0.339,83.389,Future
WAKA WAKA,Come Alive,album,69.0,0.866,0.515,6,-9.466,0.323,0.366,0.0,0.151,0.584,130.003,Sarettii
WANDA,DONDE QUIERO ESTAR,album,87.0,0.724,0.631,4,-4.42,0.0686,0.249,0.0,0.213,0.957,176.076,Quevedo
WAYLE,WAYLE,single,55.0,0.673,0.591,1,-10.843,0.36,0.459,3.21e-06,0.106,0.52,194.065,Mounim Slimani
WE DON'T STOP,BLESSED,album,31.0,0.578,0.579,7,-9.229,0.116,0.606,0.016,0.0995,0.18,105.012,RICTA
WE ON EM (feat. NLE Choppa),WE ON EM (feat. NLE Choppa),single,35.0,0.659,0.618,8,-4.774,0.443,0.187,0.0,0.102,0.473,141.587,Rondodasosa
WHERE SHE GOES,WHERE SHE GOES,single,94.0,0.652,0.8,9,-4.019,0.0614,0.143,0.629,0.112,0.234,143.978,Bad Bunny
WHISTLE,SQUARE ONE,single,78.0,0.818,0.723,11,-4.82,0.114,0.00561,0.0,0.0866,0.607,102.945,BLACKPINK
WILI,WILI,single,64.0,0.77,0.453,4,-10.359,0.444,0.339,0.0,0.0915,0.801,154.566,Draganov
WONDERLAND,WONDERLAND,single,64.0,0.635,0.689,8,-6.715,0.113,0.218,0.0,0.124,0.423,105.308,Blackie
Waffle House,The Album,album,72.0,0.719,0.756,10,-4.385,0.0356,0.0272,0.0,0.191,0.863,126.011,Jonas Brothers
Wakatemba,Verified Milestone,album,32.0,0.881,0.774,10,-7.036,0.0965,0.156,0.000111,0.23,0.72,99.98,ExQ
Wake Up,Wake Up,single,52.0,0.785,0.741,2,-5.263,0.0739,0.0291,0.000351,0.367,0.559,103.946,Fobia Kid
Walletically,Maita Baba,album,37.0,0.89,0.661,9,-8.413,0.0959,0.378,0.00104,0.095,0.85,116.03,Jah Prayzah
Wandachuza,Wandachuza,single,39.0,0.686,0.623,11,-4.935,0.0441,0.0842,0.0,0.155,0.629,97.957,Takura
Wandibhowa,Maita Baba,album,40.0,0.766,0.64,10,-8.567,0.0527,0.244,0.256,0.0895,0.519,100.01,Jah Prayzah
War Bout It (feat. 21 Savage),Almost Healed,album,78.0,0.732,0.6,6,-9.057,0.241,0.00385,0.000114,0.112,0.436,167.973,Lil Durk
Warrior,Warrior,single,60.0,0.574,0.69,6,-5.198,0.0469,0.175,0.0,0.197,0.298,87.019,Oscar and the Wolf
Was mir gefällt,Was mir gefällt,single,76.0,0.828,0.716,5,-7.674,0.0534,0.0481,0.0035,0.192,0.588,120.041,AYLIVA
Wassup Fam,GHETTO STAR,album,42.0,0.845,0.655,11,-9.73,0.505,0.187,3.61e-06,0.597,0.799,139.993,Demon324
Wasted On You,Dangerous: The Double Album,album,87.0,0.505,0.657,11,-5.24,0.0318,0.373,0.00107,0.126,0.252,196.0,Morgan Wallen
Wat Wil Je Van Mij,Wat Wil Je Van Mij,single,73.0,0.734,0.564,6,-7.199,0.032,0.364,0.0,0.527,0.538,116.025,Metejoor
Watch This - ARIZONATEARS Pluggnb Remix,Watch This (ARIZONATEARS Pluggnb Remix),single,89.0,0.686,0.897,11,-7.18,0.0386,0.0103,0.103,0.153,0.355,129.975,Lil Uzi Vert
Watergun,Watergun,single,77.0,0.496,0.357,8,-13.42,0.0351,0.211,1.28e-06,0.171,0.418,137.96,Remo Forrer
Watermelon Sugar,Fine Line,album,90.0,0.548,0.816,0,-4.209,0.0465,0.122,0.0,0.335,0.557,95.39,Harry Styles
We Are The People - southstar Remix,We Are The People (southstar Remix),single,79.0,0.72,0.847,7,-6.469,0.0384,0.00174,0.0623,0.104,0.132,149.954,Empire of the Sun
We Belong Together,The Emancipation of Mimi,album,75.0,0.84,0.476,0,-7.918,0.0629,0.0264,0.0,0.0865,0.767,139.987,Mariah Carey
We Caa Done (feat. Drake),We Caa Done (feat. Drake),single,70.0,0.568,0.76,1,-6.455,0.275,0.0431,1.53e-05,0.18,0.481,100.042,Popcaan
We Don't Need Another Hero (Thunderdome),Private Dancer (30th Anniversary Issue),album,71.0,0.69,0.674,8,-5.866,0.047,0.2,0.00648,0.115,0.714,98.85,Tina Turner
We Found Love,Talk That Talk (Explicit),album,63.0,0.734,0.766,1,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.986,Rihanna
We Rollin,We Rollin,single,79.0,0.82,0.504,4,-9.113,0.141,0.261,7e-06,0.104,0.275,85.016,Shubh
Weekends,Weekends,single,80.0,0.571,0.937,6,-3.365,0.033,0.0337,3.71e-05,0.212,0.607,148.979,Jonas Blue
Welcome To MY World (feat. nævis),Welcome To MY World (feat. nævis),single,77.0,0.598,0.836,7,-1.694,0.0304,0.185,0.0,0.292,0.37,152.009,aespa
Welcome To The Future,5D,album,36.0,0.826,0.371,2,-15.808,0.361,0.287,0.345,0.118,0.181,130.022,Hawk
Welcome To The Mato,Welcome To The Mato,single,70.0,0.819,0.842,8,-3.706,0.277,0.232,0.0,0.365,0.774,129.0,Marco Brasil Filho
Wena Dali,Horumar,album,59.0,0.851,0.42,5,-11.515,0.0772,0.0943,0.00986,0.0901,0.562,112.002,Murumba Pitch
Wenera,Nox Essentials,album,22.0,0.796,0.755,10,-5.85,0.0838,0.244,0.0,0.181,0.94,96.027,Nox
Wenn das so bleibt,Wenn das so bleibt,single,78.0,0.845,0.723,9,-5.841,0.0641,0.165,0.00619,0.106,0.265,122.031,Apache 207
"Wenn du mich lässt (aus ""Sing meinen Song, Vol. 10"")","Wenn du mich lässt (aus ""Sing meinen Song, Vol. 10"")",single,64.0,0.441,0.355,10,-10.982,0.0586,0.839,0.0,0.556,0.307,141.976,Montez
Wet Dreamz,2014 Forest Hills Drive,album,86.0,0.495,0.722,6,-8.108,0.357,0.0697,0.0,0.113,0.539,175.627,J. Cole
What It Is (Solo Version),What It Is (Versions),single,82.0,0.74,0.758,1,-5.851,0.0921,0.061,1.44e-06,0.0967,0.757,171.925,Doechii
What's Love Got to Do with It,What's Love Got to Do with It,single,72.0,0.75,0.664,8,-5.908,0.154,0.275,0.0,0.0632,0.617,105.023,Kygo
What's Love Got to Do with It - 2015 Remaster,Private Dancer (30th Anniversary Issue),album,76.0,0.855,0.48,1,-8.902,0.0588,0.254,2.16e-05,0.151,0.798,97.793,Tina Turner
When I See U,Fantasia,album,73.0,0.569,0.596,8,-6.486,0.172,0.452,7.92e-05,0.205,0.754,93.135,Fantasia
When It Rains It Pours,This One's for You,album,83.0,0.551,0.801,6,-5.069,0.0303,0.013,6.03e-06,0.265,0.625,128.027,Luke Combs
Where Are You Now,Where Are You Now,single,87.0,0.671,0.636,6,-8.117,0.103,0.515,0.000411,0.172,0.262,120.966,Lost Frequencies
Where U @,Where U @,single,61.0,0.874,0.545,8,-7.067,0.209,0.472,0.00929,0.2,0.624,103.001,Slow J
Whip Whip,Whip Whip,single,70.0,0.721,0.755,10,-7.756,0.411,0.273,0.0,0.187,0.764,100.383,Rhove
Whiskey Glasses,If I Know Me,album,84.0,0.614,0.68,6,-4.58,0.0289,0.369,1.84e-06,0.115,0.707,149.959,Morgan Wallen
Whiskey on the Rocks,Whiskey on the Rocks,single,49.0,0.62,0.652,3,-4.794,0.0335,0.067,2.8e-06,0.0967,0.348,96.924,Romi Chase
Whistle (feat. Calum Scott),Whistle (feat. Calum Scott),single,83.0,0.701,0.88,10,-4.56,0.0358,0.182,7.33e-06,0.0649,0.623,124.039,Jax Jones
Who the Hell Is Edgar?,Who the Hell Is Edgar?,single,79.0,0.688,0.644,11,-7.629,0.0596,0.0234,0.00202,0.0995,0.508,145.926,TEYA
Whole Again,Whole Again,single,66.0,0.683,0.616,10,-7.905,0.0904,0.122,0.000237,0.0627,0.194,176.919,Daði Freyr
Why Not,Why Not,single,5.0,0.559,0.537,1,-8.744,0.528,0.332,0.0034,0.133,0.564,195.556,Lewin Muz
Why'd You Only Call Me When You're High?,AM,album,88.0,0.691,0.631,2,-6.478,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,Arctic Monkeys
Wildberry Lillet,Glas,album,70.0,0.892,0.503,6,-7.086,0.178,0.0642,0.0,0.102,0.615,139.928,Nina Chuba
Wish You The Best,Wish You The Best,single,87.0,0.678,0.48,3,-3.59,0.0304,0.588,0.0,0.0954,0.49,107.95,Lewis Capaldi
With you,"Our Blues, Pt. 4 (Original Television Soundtrack)",single,77.0,0.532,0.426,3,-6.117,0.0288,0.639,0.0,0.134,0.137,149.898,Jimin
Without Me,The Eminem Show,album,90.0,0.908,0.669,7,-2.827,0.0738,0.00286,0.0,0.237,0.662,112.238,Eminem
Without You,#osnrap,album,65.0,0.669,0.698,11,-4.613,0.091,0.573,0.0,0.102,0.286,80.003,高爾宣 OSN
W●RK,W●RK,single,78.0,0.435,0.923,6,-5.985,0.221,0.0301,4.26e-06,0.09,0.546,104.611,millennium parade
X CASO (feat. Sfera Ebbasta),IL CORAGGIO DEI BAMBINI,album,78.0,0.781,0.464,10,-6.88,0.0443,0.334,0.0,0.138,0.322,100.021,Geolier
X SI VOLVEMOS,MAÑANA SERÁ BONITO,album,85.0,0.794,0.807,1,-3.447,0.326,0.334,0.0,0.104,0.575,178.003,KAROL G
X5,X5,single,49.0,0.822,0.631,8,-6.389,0.171,0.237,2.26e-06,0.349,0.486,129.079,Kastrācija
XASTOUKI,BLESSED,album,55.0,0.777,0.359,7,-14.425,0.118,0.81,0.164,0.102,0.223,120.111,RICTA
XO (feat. Madboiali),Normijäbä,album,57.0,0.85,0.671,3,-7.165,0.128,0.383,8.71e-05,0.104,0.718,103.937,AHTI
XQ TAN SOLA?,XQ TAN SOLA?,single,79.0,0.645,0.757,0,-5.563,0.0522,0.0073,0.0,0.118,0.727,92.996,Nickoog Clk
XT4S1S,XT4S1S,single,76.0,0.797,0.677,9,-4.163,0.0857,0.101,0.0,0.441,0.919,130.034,Danna Paola
Xin Lỗi,Cái Đầu Tiên,album,66.0,0.353,0.0533,9,-19.322,0.042,0.928,0.166,0.443,0.172,138.41,Thắng
Xtra Cool,Xtra Cool,single,71.0,0.843,0.725,6,-7.282,0.0539,0.165,0.00357,0.0948,0.556,120.0,Young Jonn
YAKALARSAN,YAKALARSAN,single,74.0,0.702,0.83,11,-5.84,0.22,0.136,1.77e-06,0.238,0.319,134.037,cakal
YAN YANA,YAN YANA,single,63.0,0.767,0.811,5,-3.352,0.0497,0.0421,0.000356,0.364,0.549,130.053,Uğur Öztürk
YANKEE,DONDE QUIERO ESTAR,album,78.0,0.544,0.747,6,-4.659,0.194,0.389,6.81e-06,0.159,0.476,123.647,Quevedo
YAPTIRICAZ TIRNAKLARINI,YAPTIRICAZ TIRNAKLARINI,single,77.0,0.648,0.805,10,-9.01,0.129,0.166,0.0,0.136,0.829,144.065,BLOK3
YEAAA,600,album,43.0,0.743,0.672,4,-5.246,0.121,0.0408,0.0,0.172,0.72,75.0,Daniil
Ya Nari,Ya Nari,single,63.0,0.855,0.691,8,-6.403,0.172,0.184,0.0,0.0827,0.648,122.975,Oualid
Ya No Pienso en Ti,Ya No Pienso en Ti,single,76.0,0.729,0.638,10,-7.041,0.0507,0.00484,0.0,0.119,0.436,95.938,Jere Klein
Ya No Somos Ni Seremos,Ya No Somos Ni Seremos,single,82.0,0.588,0.452,7,-4.75,0.0268,0.437,0.0,0.344,0.734,139.953,Christian Nodal
Ya No Vuelvas (Versión Cuarteto),Ya No Vuelvas (Versión Cuarteto),single,84.0,0.736,0.9,1,-4.575,0.0825,0.224,0.0,0.375,0.562,149.947,Luck Ra
Ya Supérame (En Vivo),Ya Supérame (En Vivo),single,78.0,0.436,0.4,0,-6.521,0.11,0.463,0.0,0.76,0.568,75.576,Grupo Firme
Yaar e Bamyani,Yaar e Bamyani,single,34.0,0.666,0.884,4,-4.142,0.0516,0.192,5.13e-05,0.0896,0.901,102.481,Aryana Sayeed
Yah Yah Yah,Yah Yah Yah,single,59.0,0.908,0.511,1,-14.541,0.125,0.0146,0.000167,0.0507,0.459,111.994,Officixl Rsa
"Yahyuppiyah (feat. Pcee, EeQue & Chley)",ASYLUM,album,59.0,0.808,0.244,1,-21.167,0.105,0.00448,0.000201,0.0962,0.484,112.036,Uncle Waffles
Yana Yana,Yana Yana,single,82.0,0.793,0.718,8,-5.787,0.0609,0.111,1.33e-06,0.272,0.557,99.967,Semicenk
Yandel 150,Resistencia,album,90.0,0.783,0.729,6,-3.549,0.0691,0.0492,0.000272,0.1,0.58,167.968,Yandel
Yarınlara Güleceğiz,Yarınlara Güleceğiz,single,63.0,0.692,0.531,1,-11.634,0.0908,0.304,0.00123,0.101,0.739,139.979,Özkan Meydan
Yaz Gülü,Yaz Gülü,single,78.0,0.69,0.807,5,-4.866,0.0386,0.00614,0.0,0.129,0.721,109.981,İrem Derici
Yeah Yeah Yeah,BORN PINK,album,67.0,0.729,0.588,1,-6.654,0.0359,0.00574,2.91e-06,0.0614,0.639,124.019,BLACKPINK
Yellow,Parachutes,album,92.0,0.429,0.661,11,-7.227,0.0281,0.00239,0.000121,0.234,0.285,173.372,Coldplay
Yeska - Remix,Yeska (Remix),single,70.0,0.779,0.703,9,-3.244,0.128,0.0516,0.000123,0.123,0.843,176.013,Nio Garcia
Yksinkertasta (feat. Costi),Normijäbä,album,47.0,0.797,0.738,3,-5.997,0.105,0.0686,2.38e-05,0.151,0.656,129.951,AHTI
Ylivoimainen,Hyvikset ja pahikset,album,63.0,0.577,0.762,4,-5.402,0.0648,0.0328,0.0,0.248,0.706,163.987,KUUMAA
You,You,single,11.0,0.462,0.63,8,-3.734,0.0371,0.248,0.0,0.0951,0.662,139.848,Stefano Cilio
You & I,You & I,single,75.0,0.688,0.302,4,-10.338,0.0325,0.893,0.0,0.107,0.384,82.943,Diego Gonzalez
You Proof,One Thing At A Time,album,86.0,0.732,0.839,9,-5.007,0.0345,0.265,0.0,0.602,0.629,119.724,Morgan Wallen
"You're On Your Own, Kid",Midnights,album,85.0,0.696,0.396,2,-10.289,0.0656,0.401,5.2e-06,0.125,0.38,120.041,Taylor Swift
Young Habibi (feat. Lamin),Ny Sejr,album,53.0,0.936,0.721,8,-5.365,0.286,0.414,0.0,0.247,0.856,124.994,Benny Jamz
Yummy (with Stefflon Don),Yummy (with Stefflon Don),single,48.0,0.787,0.715,1,-6.102,0.0553,0.0262,0.000796,0.102,0.411,99.966,INNA
ZITTI E BUONI,Teatro d'ira - Vol. I,album,77.0,0.625,0.939,4,-3.115,0.0669,0.00138,0.0,0.424,0.644,102.999,Måneskin
ZONDE,ZONDE,single,15.0,0.623,0.731,9,-5.883,0.0397,0.00582,0.0,0.148,0.772,144.016,Aaron Blommaert
ZOR,EL CHAVO,album,75.0,0.685,0.661,4,-9.014,0.208,0.838,1.23e-06,0.626,0.0643,103.964,UZI
ZORA,BLESSED,album,64.0,0.749,0.526,9,-8.65,0.409,0.673,2.18e-06,0.119,0.604,99.537,RICTA
Zachráň moju dušu,FLOWDEMORT,album,56.0,0.787,0.475,9,-7.738,0.336,0.714,1.38e-05,0.11,0.637,142.02,Separ
Zan9awia,GHETTO STAR,album,30.0,0.72,0.852,0,-7.72,0.253,0.0289,6e-06,0.135,0.462,164.898,Demon324
Zanotti,Egoland,album,62.0,0.461,0.461,4,-8.578,0.0669,0.647,0.00812,0.0926,0.176,177.88,UNDERGRUNN
Zeiten ändern nichts,Zeiten ändern nichts,single,31.0,0.528,0.572,5,-7.031,0.358,0.121,0.0,0.184,0.454,85.424,1986zig
Zelten auf Kies,Zelten auf Kies,single,71.0,0.668,0.768,5,-5.129,0.133,0.363,0.0,0.237,0.628,148.118,Tream
Zero,Zero,single,81.0,0.705,0.653,1,-7.407,0.17,0.31,1.46e-05,0.122,0.578,171.932,NewJeans
ZiggZagg,ZiggZagg,single,64.0,0.729,0.922,2,-6.098,0.0478,0.0316,0.0175,0.301,0.755,123.01,Kinderen voor Kinderen
Zim Zim Zim,After Love,album,32.0,0.701,0.904,10,-4.721,0.0367,0.0339,9.87e-06,0.146,0.963,134.982,Valy
Zin In De Zomer Man,Zin In De Zomer Man,single,61.0,0.663,0.795,0,-7.695,0.0413,0.0246,3.14e-06,0.0559,0.96,107.96,Bizzey
Zo dňa na deň,FLOWDEMORT,album,54.0,0.507,0.697,1,-6.192,0.34,0.507,0.0,0.105,0.524,156.794,Separ
ZoTata (feat. Mr JazziQ),ZoTata (feat. Mr JazziQ),single,61.0,0.873,0.628,4,-9.516,0.0828,0.0308,0.000391,0.166,0.387,111.998,Pcee
Zografia,Fthina Tricks,album,57.0,0.593,0.657,0,-7.001,0.248,0.54,0.0,0.0977,0.204,143.567,Bloody Hawk
Zona De Perigo,Zona De Perigo,single,82.0,0.805,0.767,5,-5.612,0.0349,0.748,1.66e-05,0.35,0.97,135.06,Leo Santana
Zoro,Traplife,album,65.0,0.852,0.622,1,-7.853,0.0541,0.395,0.0,0.0934,0.461,100.034,FLY LO
Zoume Epikindyna,Traplife,album,56.0,0.707,0.638,11,-8.376,0.258,0.386,0.0731,0.143,0.23,143.965,FLY LO
Zukunft Pink (feat. Inéz),Zukunft Pink (feat. Inéz),single,77.0,0.903,0.719,1,-8.054,0.052,0.514,7.67e-05,0.743,0.639,118.036,Peter Fox
Zusje,Zusje,single,60.0,0.719,0.438,10,-7.58,0.342,0.274,0.00516,0.109,0.492,95.064,Cheryl Öztürk
aPoLLo13,aPoLLo13,single,78.0,0.611,0.859,6,-1.633,0.145,0.0729,0.0,0.625,0.761,144.961,Duki
aerobika,aerobika,single,53.0,0.774,0.444,6,-11.299,0.0591,0.532,0.0999,0.109,0.709,142.532,dj nevykele
antidotum,Antidotum,single,2.0,0.765,0.718,1,-6.638,0.257,0.488,0.0,0.0983,0.714,160.102,Arbuz
bao tiền một mớ bình yên?,SỐ KHÔNG,album,58.0,0.429,0.364,7,-10.006,0.0547,0.455,0.0,0.0907,0.0857,173.63,14 Casper
best friend,best friend,single,40.0,0.656,0.452,10,-8.327,0.0997,0.246,4.72e-06,0.0739,0.422,81.974,Maian
brenner,brenner,single,58.0,0.602,0.688,10,-6.074,0.0308,0.462,3.78e-05,0.195,0.624,144.139,lille Caesar
bíbí,bíbí,single,37.0,0.723,0.719,11,-7.179,0.24,0.0521,0.0,0.0636,0.616,144.907,Dalyb
cardigan,folklore,album,90.0,0.613,0.581,0,-8.588,0.0424,0.537,0.000345,0.25,0.551,130.033,Taylor Swift
ceilings,five seconds flat,album,90.0,0.516,0.322,9,-11.762,0.0292,0.473,0.00194,0.215,0.261,148.005,Lizzy McAlpine
city boy,postkort alicante,album,51.0,0.856,0.728,5,-6.094,0.0512,0.177,0.0265,0.0806,0.893,113.379,Ballinciaga
có hẹn với thanh xuân,Over The Moon,album,61.0,0.613,0.5,10,-8.349,0.0277,0.547,0.000181,0.327,0.342,99.998,MONSTAR
cómo dormiste?,cómo dormiste?,single,84.0,0.627,0.429,1,-8.255,0.234,0.238,0.0,0.122,0.565,126.426,Rels B
cô ấy của anh ấy,không biết nên vui hay buồn,single,56.0,0.71,0.414,7,-10.644,0.0525,0.903,5.65e-05,0.134,0.161,118.06,Bao Anh
double take,rapunzel,album,84.0,0.656,0.436,8,-11.141,0.0744,0.845,0.0,0.221,0.196,109.239,dhruv
drivers license,drivers license,single,28.0,0.585,0.436,10,-8.761,0.0601,0.721,1.31e-05,0.105,0.132,143.874,Olivia Rodrigo
duubel5-v2.mp3,duubel5-v2.mp3,single,42.0,0.807,0.755,10,-7.255,0.0887,0.291,0.0429,0.15,0.913,102.003,nublu
døra,postkort alicante,album,55.0,0.612,0.584,5,-8.334,0.0366,0.247,1.81e-05,0.119,0.566,166.081,Ballinciaga
dự báo thời tiết hôm nay mưa,dự báo thời tiết hôm nay mưa – Maxi Single,single,65.0,0.581,0.558,5,-10.404,0.0432,0.627,0.00022,0.102,0.271,76.992,GREY D
eläintarha,eläintarha,single,50.0,0.796,0.805,7,-3.391,0.0569,0.0309,0.00977,0.0955,0.672,125.015,jambo
evig og alltid (med Emma Steinbakken),tanker blir ting,album,58.0,0.591,0.675,9,-5.923,0.256,0.0303,0.00622,0.105,0.249,120.029,vinni
figyelj,silbak,single,60.0,0.683,0.683,9,-7.846,0.036,0.124,3.14e-06,0.159,0.234,110.933,Azahriah
four moods,silbak,single,63.0,0.538,0.669,2,-8.325,0.217,0.37,1.06e-06,0.13,0.198,101.993,Azahriah
fuck me up,postkort alicante,album,51.0,0.851,0.63,8,-6.887,0.137,0.129,2.29e-05,0.0989,0.862,89.961,Ballinciaga
glorie,glorie,single,61.0,0.662,0.561,7,-6.424,0.0676,0.075,0.0,0.211,0.36,77.486,vinni
god dag,postkort alicante,album,54.0,0.733,0.738,6,-4.747,0.0441,0.692,0.0129,0.0904,0.963,95.033,Ballinciaga
gokart,postkort alicante,album,49.0,0.678,0.579,7,-7.025,0.0538,0.638,0.00115,0.145,0.776,75.006,Ballinciaga
golden hour,this is what ____ feels like (Vol. 1-4),album,90.0,0.515,0.593,4,-4.801,0.0322,0.653,0.162,0.25,0.153,94.467,JVKE
gözlerindeki ay,gözlerindeki ay,single,73.0,0.421,0.654,10,-7.563,0.0365,0.0157,1.2e-05,0.343,0.163,90.077,Mavi
halo,halo,single,26.0,0.736,0.741,2,-7.314,0.235,0.53,7.12e-06,0.505,0.615,119.96,Favst
hoia end (feat. villemdrillem),hoia end (feat. villemdrillem),single,41.0,0.758,0.743,10,-7.561,0.0724,0.359,0.0685,0.105,0.643,124.024,Karl Killing
hotline (edit),hotline (edit),single,81.0,0.516,0.254,9,-16.027,0.0589,0.816,0.855,0.189,0.304,56.829,Billie Eilish
hvad skal verden med sådan en som mig?,hvad skal verden med sådan en som mig?,single,58.0,0.571,0.5,2,-10.296,0.0277,0.462,2.02e-05,0.281,0.316,97.628,andreas odbjerg
i dont wna cry (haste),i dont wna cry,single,72.0,0.372,0.865,2,-6.054,0.108,0.000163,0.922,0.141,0.576,194.417,kurffew
iMpumelelo,iMpumelelo,single,60.0,0.828,0.536,11,-13.356,0.0526,0.0113,0.152,0.0492,0.319,112.019,Sam Deep
kalbėsimės/mylėsimės,DEBESIMIS BRAIDYTI,album,44.0,0.796,0.586,11,-6.639,0.0355,0.0554,1.98e-05,0.0565,0.944,96.975,Justinas Jarutis
kastehein,kastehein,single,47.0,0.554,0.8,11,-6.798,0.0585,0.0347,0.0986,0.121,0.27,121.932,nublu
keset kevadet,keset kevadet,single,39.0,0.706,0.81,1,-6.551,0.0546,0.264,9.38e-05,0.229,0.354,116.013,säm
kilsoi,kilsoi,single,61.0,0.856,0.623,9,-4.421,0.0381,0.0224,0.00208,0.071,0.835,133.935,Cledos
kinnisilmi,kinnisilmi,single,43.0,0.721,0.638,1,-9.21,0.0442,0.14,0.36,0.135,0.182,122.007,villemdrillem
kjære 2045,postkort alicante,album,56.0,0.766,0.604,1,-7.334,0.175,0.366,1.31e-06,0.2,0.93,145.933,Ballinciaga
leve,postkort alicante,album,60.0,0.726,0.628,7,-8.742,0.0903,0.569,6.33e-05,0.192,0.943,154.081,Ballinciaga
love nwantiti (feat. ElGrande Toto) - North African Remix,love nwantiti (feat. ElGrande Toto) [North African Remix],single,68.0,0.642,0.723,1,-6.149,0.243,0.58,0.000942,0.112,0.487,186.043,CKay
lovely (with Khalid),lovely (with Khalid),single,90.0,0.351,0.296,4,-10.109,0.0333,0.934,0.0,0.095,0.12,115.284,Billie Eilish
lowkey,lowkey,single,80.0,0.752,0.494,0,-8.18,0.0559,0.432,0.0,0.0869,0.227,117.901,NIKI
messy in heaven,messy in heaven,single,77.0,0.62,0.837,8,-4.356,0.13,0.128,0.000242,0.242,0.433,172.081,venbee
mietin sua pahalla,mietin sua pahalla,single,62.0,0.526,0.521,3,-7.42,0.06,0.632,0.00132,0.109,0.303,128.874,pehmoaino
new era,new era,single,63.0,0.597,0.873,1,-4.161,0.0554,0.000121,3.65e-05,0.113,0.14,122.012,zxcursed
ngủ một mình (tình rất tình),ngủ một mình (tình rất tình),single,66.0,0.783,0.476,0,-8.096,0.0293,0.181,0.0,0.0892,0.533,100.017,HIEUTHUHAI
nếu lúc đó,nếu lúc đó,single,71.0,0.632,0.615,4,-8.203,0.0321,0.332,0.000186,0.155,0.348,140.075,tlinh
ok,ok,single,59.0,0.688,0.717,5,-5.052,0.0816,0.0852,0.0,0.0796,0.815,120.944,Synne Vo
om vi bare...,postkort alicante,album,56.0,0.66,0.722,7,-5.128,0.0645,0.13,0.0,0.281,0.578,167.036,Ballinciaga
panaginip,panaginip,single,75.0,0.379,0.354,5,-12.412,0.037,0.194,6.46e-05,0.0552,0.126,129.299,iluna
plan,ser humano,album,73.0,0.748,0.554,8,-9.318,0.0349,0.299,0.0,0.115,0.535,130.031,Alex Ponce
prettyboitjokko,prettyboitjokko,single,46.0,0.655,0.831,6,-5.848,0.0399,0.0227,0.000277,0.0619,0.926,134.832,PATRi!K
qué le pasa conmigo?,qué le pasa conmigo?,single,84.0,0.833,0.586,10,-5.943,0.127,0.323,0.00948,0.076,0.734,96.996,Nicki Nicole
rút,silbak,single,55.0,0.782,0.774,8,-5.304,0.124,0.146,4.18e-05,0.103,0.9,143.976,Azahriah
sana söz yine baharlar gelecek,sana söz yine baharlar gelecek,single,46.0,0.604,0.67,0,-9.322,0.205,0.211,0.0,0.279,0.728,144.997,nezexous
shoppaa,shoppaa,single,62.0,0.756,0.603,3,-5.534,0.0922,0.0528,0.000395,0.255,0.808,146.017,ibe
skyline ryodan,skyline ryodan,single,59.0,0.727,0.861,4,-4.658,0.0908,0.00503,0.0019,0.318,0.199,102.531,shadowraze
